Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Effective Total Throughput (tokens/sec),954.26,0.00,22076.54,,,,,,329.61,,331.69,333.74,18598.45,3237.55
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,254.39,218.00,257.00,16281.00,238.16,251.15,252.00,254.00,255.00,257.00,257.00,257.00,257.00,4.94
HTTP Chunks Sent,1.00,1.00,1.00,64.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,64.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),78.74,67.46,79.49,5039.51,73.88,77.99,78.23,78.53,78.89,79.36,79.45,79.47,79.49,1.50
HTTP Data Sent (KB),2.21,2.01,2.46,141.56,2.04,2.07,2.10,2.15,2.21,2.27,2.32,2.34,2.41,0.09
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),1592.39,1564.05,1602.82,101913.19,1565.64,1583.66,1586.63,1587.75,1591.55,1598.88,1600.62,1601.16,1602.57,7.97
HTTP Receiving (ms),1537.43,1516.69,1548.25,98395.46,1519.79,1531.73,1532.40,1533.21,1536.16,1542.82,1543.59,1543.95,1546.72,6.13
HTTP Sending (ms),0.42,0.34,1.60,26.58,0.34,0.35,0.35,0.35,0.36,0.40,0.48,0.68,1.04,0.17
HTTP Total Time (ms),1592.39,1564.05,1602.82,101913.19,1565.64,1583.66,1586.63,1587.75,1591.55,1598.88,1600.62,1601.16,1602.57,7.97
HTTP Waiting (TTFB) (ms),54.55,44.39,59.31,3491.15,45.88,48.15,52.90,53.69,54.91,56.27,57.07,57.56,58.80,2.64
Input Sequence Length (tokens),512.00,512.00,512.00,32768.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,0.00
Inter Chunk Latency (ms),6.06,0.00,24.34,98096.67,4.61,5.47,5.64,5.84,6.03,6.23,6.44,6.60,7.65,0.74
Inter Token Latency (ms),6.07,5.94,6.23,388.72,5.95,6.00,6.01,6.02,6.06,6.12,6.17,6.18,6.22,0.06
OSL Mismatch Diff % (%),-1.03,-15.62,1.17,-65.62,-7.50,-2.73,-1.95,-1.56,-0.78,0.00,0.00,0.00,0.43,2.05
Output Sequence Length (tokens),253.38,216.00,259.00,16216.00,236.79,249.00,251.00,252.00,254.00,256.00,256.00,256.00,257.11,5.26
Output Token Count (tokens),253.38,216.00,259.00,16216.00,236.79,249.00,251.00,252.00,254.00,256.00,256.00,256.00,257.11,5.26
Output Token Throughput Per User (tokens/sec/user),164.66,160.62,168.21,10538.21,160.74,161.76,162.17,163.37,165.05,166.22,166.45,166.62,168.14,1.69
Prefill Throughput Per User (tokens/sec/user),9304.18,8551.75,11321.88,595467.42,8627.08,8811.67,8868.56,8997.61,9236.07,9431.93,9557.60,10515.97,10964.56,485.31
Request Latency (ms),1587.93,1353.34,1602.99,101627.27,1485.78,1572.26,1585.13,1586.93,1589.85,1598.18,1600.66,1601.24,1602.59,30.62
Time to First Output Token (ms),55.17,45.22,59.87,3530.60,46.72,48.70,53.57,54.28,55.43,56.90,57.73,58.10,59.35,2.63
Time to First Token (ms),55.17,45.22,59.87,3530.60,46.72,48.70,53.57,54.28,55.43,56.90,57.73,58.10,59.35,2.63
Time to Second Token (ms),4.44,0.00,10.99,284.20,0.00,1.64,3.88,4.34,4.62,4.89,5.00,5.08,7.37,1.37
Tokens In Flight (tokens),1262.64,0.00,1535.00,,,,,,1268.00,,1477.12,1503.10,1525.02,171.03

Metric,Value
Benchmark Duration (sec),51.26
Input Token Throughput (tokens/sec),639.19
OSL Mismatch Count,1.00
Output Token Throughput (tokens/sec),316.32
Request Count,64.00
Request Throughput (requests/sec),1.25
Total Input Sequence Length (tokens),32768.00
Total Output Sequence Length (tokens),16216.00
Total Output Tokens (tokens),16216.00
Total Token Throughput (tokens/sec),955.51


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
